Round,Retry Index,Algorithm,Attention Mechanism,Learning Rate,Gamma,Model File,Training File,Test File,Self-eval,Tool Usage %,Lambda,Threshold Violations,T_wt,t_FR,Eval_Score
12,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_01,N,48.776323036875944,1022,148,874,,0.24522389706357434
13,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_01,N,63.29675662075985,1022,148,874,,0.31782606498299387
14,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_01,N,41.28596236254368,1022,148,874,,0.20777209369191302
15,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_01,N,40.899882191866624,1022,148,874,,0.20584169283852774
16,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_01,N,62.911499283178564,1022,148,874,,0.3158997782950874
17,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_01,N,61.45777458331152,1022,148,874,,0.3086311547957522
18,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_01,N,60.60381808097546,1022,148,874,,0.3043613722840719
19,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_01,N,53.12715264456336,1022,148,874,,0.2669780451020114
20,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_01,N,69.06035805743362,1022,148,874,,0.34664407216636267
1,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_03,N,43.48176586915253,901,37,864,,0.2226719872404995
2,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_03,N,55.0889458167977,901,37,864,,0.28070788697872534
3,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_03,N,52.501978429618,901,37,864,,0.26777305004282687
4,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_03,N,61.87606804764222,901,37,864,,0.31464349813294795
5,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_03,N,46.27160990722579,901,37,864,,0.23662120743086576
6,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_03,N,55.61181459270751,901,37,864,,0.2833222308582744
7,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_03,N,41.18131677286696,901,37,864,,0.2111697417590716
8,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_03,N,49.700044646651605,901,37,864,,0.2537633811279949
9,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_03,N,40.04226273259513,901,37,864,,0.20547447155771248
10,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_03,N,43.390140173155054,901,37,864,,0.2222138587605121
11,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_03,N,53.2873045157623,901,37,864,,0.27169968047354837
12,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_03,N,48.776323036875944,901,37,864,,0.24914477307911653
13,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_03,N,63.29675662075985,901,37,864,,0.3217469409985361
14,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_03,N,41.28596236254368,901,37,864,,0.21169296970745521
