Round,Retry Index,Algorithm,Attention Mechanism,Learning Rate,Gamma,Model File,Training File,Test File,Self-eval,Tool Usage %,Lambda,Threshold Violations,T_wt,t_FR,Eval_Score
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_17_500_1e-04_99_05-03-14-53,SIT_17,SIT_15,N,51.23620356542088,400,24,376,,0.2641810178271044
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_17_500_1e-04_99_05-03-14-53,SIT_17,SIT_16,N,51.23620356542088,400,11,389,,0.27284768449377106
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_17_500_1e-04_99_05-03-14-53,SIT_17,SIT_17,Y,51.23620356542088,468,34,434,,0.2618953035413901
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_17_500_1e-04_99_05-03-14-53,SIT_17,SIT_18,N,51.23620356542088,765,73,692,,0.2588837205298071
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_17_500_1e-04_99_05-03-14-53,SIT_17,SIT_19,N,51.23620356542088,470,35,435,,0.26173657338265993
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_17_500_1e-04_99_05-03-14-53,SIT_17,SIT_20,N,51.23620356542088,400,13,387,,0.2704667321128187
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_17_500_1e-04_99_05-03-14-53,SIT_17,SIT_7,N,51.23620356542088,400,43,357,,0.2607264723725589
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_17_500_1e-04_99_05-03-14-53,SIT_17,SIT_8,N,51.23620356542088,400,12,388,,0.2715656332117198
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_17_500_1e-04_99_05-03-14-53,SIT_17,SIT_9,N,51.23620356542088,423,23,400,,0.26451435116043776
1,1,PPO,Self-Attention,N/A,N/A,PPO_SA_SIT_15_500_1e-04_99_05-03-14-53,SIT_15,SIT_10,N,51.23620356542088,400,13,387,,0.2704667321128187
1,1,PPO,Self-Attention,N/A,N/A,PPO_SA_SIT_15_500_1e-04_99_05-03-14-53,SIT_15,SIT_11,N,95.86333333333332,-35,0,388,366.0,0.9424745614035086
1,1,PPO,Self-Attention,N/A,N/A,PPO_SA_SIT_15_500_1e-04_99_05-03-14-53,SIT_15,SIT_12,N,51.23620356542088,400,12,388,,0.2715656332117198
1,1,PPO,Self-Attention,N/A,N/A,PPO_SA_SIT_15_500_1e-04_99_05-03-14-53,SIT_15,SIT_13,N,98.29666666666667,-57,0,365,354.0,0.9314833333333332
1,1,PPO,Self-Attention,N/A,N/A,PPO_SA_SIT_15_500_1e-04_99_05-03-14-53,SIT_15,SIT_14,N,51.23620356542088,400,19,381,,0.2661810178271044
1,1,PPO,Self-Attention,N/A,N/A,PPO_SA_SIT_15_500_1e-04_99_05-03-14-53,SIT_15,SIT_15,Y,98.05333333333334,-59,0,376,365.0,0.928161403508772
1,1,PPO,Self-Attention,N/A,N/A,PPO_SA_SIT_15_500_1e-04_99_05-03-14-53,SIT_15,SIT_16,N,97.32333333333334,-63,0,389,370.0,0.9203008771929824
1,1,PPO,Self-Attention,N/A,N/A,PPO_SA_SIT_15_500_1e-04_99_05-03-14-53,SIT_15,SIT_17,N,96.35000000000001,-40,0,434,395.0,0.9396447368421053
1,1,PPO,Self-Attention,N/A,N/A,PPO_SA_SIT_15_500_1e-04_99_05-03-14-53,SIT_15,SIT_18,N,95.985,-146,0,692,546.0,0.8262407894736843
1,1,PPO,Self-Attention,N/A,N/A,PPO_SA_SIT_15_500_1e-04_99_05-03-14-53,SIT_15,SIT_19,N,96.35000000000001,-22,0,435,365.0,0.9585921052631579
1,1,PPO,Self-Attention,N/A,N/A,PPO_SA_SIT_15_500_1e-04_99_05-03-14-53,SIT_15,SIT_20,N,97.32333333333334,-121,0,387,383.0,0.8592482456140351
1,1,PPO,Self-Attention,N/A,N/A,PPO_SA_SIT_15_500_1e-04_99_05-03-14-53,SIT_15,SIT_7,N,95.86333333333332,-6,0,357,349.0,0.9730008771929823
1,1,PPO,Self-Attention,N/A,N/A,PPO_SA_SIT_15_500_1e-04_99_05-03-14-53,SIT_15,SIT_8,N,51.23620356542088,400,12,388,,0.2715656332117198
1,1,PPO,Self-Attention,N/A,N/A,PPO_SA_SIT_15_500_1e-04_99_05-03-14-53,SIT_15,SIT_9,N,95.13333333333333,-47,0,400,367.0,0.9261929824561403
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_10,N,51.23620356542088,400,13,387,,0.2704667321128187
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_11,N,51.23620356542088,400,12,388,,0.2715656332117198
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_12,N,51.23620356542088,400,12,388,,0.2715656332117198
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_13,N,51.23620356542088,400,35,365,,0.26173657338265993
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_14,N,51.23620356542088,400,19,381,,0.2661810178271044
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_15,N,51.23620356542088,400,24,376,,0.2641810178271044
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_16,N,51.23620356542088,400,11,389,,0.27284768449377106
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_17,N,51.23620356542088,468,34,434,,0.2618953035413901
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_18,N,51.23620356542088,765,73,692,,0.2588837205298071
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_19,Y,51.23620356542088,470,35,435,,0.26173657338265993
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_20,N,51.23620356542088,400,13,387,,0.2704667321128187
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_7,N,51.23620356542088,400,43,357,,0.2607264723725589
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_8,N,51.23620356542088,400,12,388,,0.2715656332117198
1,1,A2C,Self-Attention,N/A,N/A,A2C_SA_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_9,N,51.23620356542088,423,23,400,,0.26451435116043776
